Raw Data 		Experiment - 20171011_conc_LPS_Hannah01 (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-510	
A3	Standard	3	3	1	5103350	87.99	1.18
A3	Standard	3	3	1	5104350	88.2	1.19
A3	Standard	3	3	1	5105360	88.39	1.17
A3	Standard	3	3	1	5106350	88.57	1.17
A3	Standard	3	3	1	5107350	88.82	1.16
A3	Standard	3	3	1	5108350	89.04	1.16
A3	Standard	3	3	1	5109360	89.22	1.15
A3	Standard	3	3	1	5110360	89.43	1.12
A3	Standard	3	3	1	5111370	89.62	1.13
A3	Standard	3	3	1	5112360	89.87	1.12
A3	Standard	3	3	1	5113360	90.05	1.12
A3	Standard	3	3	1	5114350	90.27	1.12
A3	Standard	3	3	1	5115330	90.45	1.10
A3	Standard	3	3	1	5116330	90.67	1.09
A3	Standard	3	3	1	5117330	90.89	1.08
A3	Standard	3	3	1	5118350	91.1	1.08
A3	Standard	3	3	1	5119350	91.3	1.09
A3	Standard	3	3	1	5120340	91.48	1.07
A3	Standard	3	3	1	5121340	91.72	1.07
A3	Standard	3	3	1	5122330	91.92	1.06
A3	Standard	3	3	1	5123340	92.14	1.06
A3	Standard	3	3	1	5124320	92.35	1.05
A3	Standard	3	3	1	5125310	92.55	1.05
A3	Standard	3	3	1	5126290	92.73	1.05
A3	Standard	3	3	1	5127270	92.99	1.03
A3	Standard	3	3	1	5128270	93.16	1.04
A3	Standard	3	3	1	5129250	93.34	1.03
A3	Standard	3	3	1	5130260	93.57	1.03
A3	Standard	3	3	1	5131270	93.8	1.02
A3	Standard	3	3	1	5132280	93.98	1.02
A3	Standard	3	3	1	5133290	94.21	1.00
A3	Standard	3	3	1	5134280	94.37	1.02
A3	Standard	3	3	1	5135270	94.6	0.99
A3	Standard	3	3	1	5136260	94.83	1.00
A3	Standard	3	3	1	5137260	95.02	1.00
A3	Standard	3	3	1	5138270	95.22	0.98
A3	Standard	3	3	1	5139280	95.42	0.99
A3	Standard	3	3	1	5140270	95.65	0.99
A3	Standard	3	3	1	5141260	95.84	0.98
A3	Standard	3	3	1	5142250	96.07	0.98
A3	Standard	3	3	1	5143250	96.27	0.97
A3	Standard	3	3	1	5144250	96.47	0.96
A3	Standard	3	3	1	5145260	96.67	0.98
A4	Standard	2	3	1	414240	71.87	1.77
A4	Standard	2	3	2	516120	71.9	1.81
A4	Standard	2	3	3	618020	71.9	1.82
A4	Standard	2	3	4	719930	71.89	1.85
A4	Standard	2	3	5	821830	71.89	1.84
A4	Standard	2	3	6	923720	71.89	1.85
A4	Standard	2	3	7	1025620	71.92	1.86
A4	Standard	2	3	8	1127520	71.92	1.87
A4	Standard	2	3	9	1229420	71.88	1.87
A4	Standard	2	3	10	1331320	71.91	1.88
A4	Standard	2	3	11	1433220	71.91	1.88
A4	Standard	2	3	12	1535120	71.88	1.89
A4	Standard	2	3	13	1637030	71.91	1.91
A4	Standard	2	3	14	1739040	71.91	1.92
A4	Standard	2	3	15	1840940	71.91	1.91
A4	Standard	2	3	16	1942920	71.9	1.93
A4	Standard	2	3	17	2044830	71.9	1.93
A4	Standard	2	3	18	2146730	71.9	1.94
A4	Standard	2	3	19	2248630	71.9	1.97
A4	Standard	2	3	20	2350530	71.9	1.98
A4	Standard	2	3	21	2452430	71.9	2.06
A4	Standard	2	3	22	2554330	71.9	2.15
A4	Standard	2	3	23	2656230	71.9	2.35
A4	Standard	2	3	24	2758140	71.9	2.72
A4	Standard	2	3	25	2860030	71.9	3.37
A4	Standard	2	3	26	2961930	71.9	4.64
A4	Standard	2	3	27	3063830	71.89	6.84
A4	Standard	2	3	28	3165730	71.89	10.09
A4	Standard	2	3	29	3267630	71.89	13.87
A4	Standard	2	3	30	3369530	71.89	17.23
A4	Standard	2	3	31	3471420	71.89	20.21
A4	Standard	2	3	32	3573330	71.92	23.01
A4	Standard	2	3	33	3675230	71.89	25.57
A4	Standard	2	3	34	3777130	71.89	27.87
A4	Standard	2	3	35	3879030	71.89	29.89
A4	Standard	2	3	36	3980930	71.92	31.87
A4	Standard	2	3	37	4082830	71.89	33.51
A4	Standard	2	3	38	4184730	71.92	35.12
A4	Standard	2	3	39	4286630	71.92	36.56
A4	Standard	2	3	40	4388530	71.92	37.94
A4	Standard	2	3	41	4490440	71.89	39.07
A4	Standard	2	3	42	4592340	71.92	40.20
A4	Standard	2	3	43	4694230	71.88	41.18
A4	Standard	2	3	44	4796140	71.88	42.17
A4	Standard	2	3	45	4898040	71.91	43.08
A4	Standard	3	3	1	4991610	64.93	58.06
A4	Standard	3	3	1	4992600	64.71	58.31
A4	Standard	3	3	1	4993590	64.42	58.65
A4	Standard	3	3	1	4994590	64.71	58.61
A4	Standard	3	3	1	4995580	65.19	58.09
A4	Standard	3	3	1	4996570	65.56	57.71
A4	Standard	3	3	1	4997570	65.78	57.22
A4	Standard	3	3	1	4998580	66.05	56.72
A4	Standard	3	3	1	4999590	66.32	56.31
A4	Standard	3	3	1	5000580	66.56	55.90
A4	Standard	3	3	1	5001580	66.77	55.41
A4	Standard	3	3	1	5002600	67	54.94
A4	Standard	3	3	1	5003610	67.27	54.62
A4	Standard	3	3	1	5004610	67.47	54.28
A4	Standard	3	3	1	5005610	67.65	53.83
A4	Standard	3	3	1	5006610	67.9	53.37
A4	Standard	3	3	1	5007610	68.13	53.02
A4	Standard	3	3	1	5008620	68.31	52.76
A4	Standard	3	3	1	5009620	68.51	52.25
A4	Standard	3	3	1	5010620	68.71	51.97
A4	Standard	3	3	1	5011630	68.95	51.60
A4	Standard	3	3	1	5012630	69.17	51.25
A4	Standard	3	3	1	5013620	69.36	50.90
A4	Standard	3	3	1	5014610	69.57	50.43
A4	Standard	3	3	1	5015620	69.81	50.09
A4	Standard	3	3	1	5016620	70	49.79
A4	Standard	3	3	1	5017630	70.21	49.46
A4	Standard	3	3	1	5018610	70.39	49.08
A4	Standard	3	3	1	5019610	70.61	48.71
A4	Standard	3	3	1	5020610	70.82	48.42
A4	Standard	3	3	1	5021600	71.03	48.02
A4	Standard	3	3	1	5022600	71.19	47.65
A4	Standard	3	3	1	5023610	71.43	47.37
A4	Standard	3	3	1	5024610	71.66	46.97
A4	Standard	3	3	1	5025620	71.87	46.61
A4	Standard	3	3	1	5026610	72.08	46.30
A4	Standard	3	3	1	5027620	72.26	45.95
A4	Standard	3	3	1	5028600	72.46	45.64
A4	Standard	3	3	1	5029600	72.69	45.21
A4	Standard	3	3	1	5030590	72.86	44.88
A4	Standard	3	3	1	5031590	73.07	44.51
A4	Standard	3	3	1	5032590	73.27	44.24
A4	Standard	3	3	1	5033600	73.49	43.91
A4	Standard	3	3	1	5034590	73.73	43.56
A4	Standard	3	3	1	5035590	73.9	43.15
A4	Standard	3	3	1	5036610	74.13	42.74
A4	Standard	3	3	1	5037610	74.37	42.41
A4	Standard	3	3	1	5038600	74.54	42.00
A4	Standard	3	3	1	5039590	74.74	41.68
A4	Standard	3	3	1	5040580	74.95	41.33
A4	Standard	3	3	1	5041580	75.16	40.95
A4	Standard	3	3	1	5042570	75.38	40.61
A4	Standard	3	3	1	5043570	75.58	40.22
A4	Standard	3	3	1	5044560	75.77	39.89
A4	Standard	3	3	1	5045550	75.98	39.51
A4	Standard	3	3	1	5046560	76.19	39.09
A4	Standard	3	3	1	5047540	76.4	38.82
A4	Standard	3	3	1	5048540	76.59	38.49
A4	Standard	3	3	1	5049530	76.8	38.06
A4	Standard	3	3	1	5050520	77.04	37.64
A4	Standard	3	3	1	5051500	77.23	37.29
A4	Standard	3	3	1	5052500	77.41	36.91
A4	Standard	3	3	1	5053490	77.62	36.57
A4	Standard	3	3	1	5054480	77.84	36.10
A4	Standard	3	3	1	5055470	78.05	35.75
A4	Standard	3	3	1	5056460	78.26	35.23
A4	Standard	3	3	1	5057460	78.45	34.91
A4	Standard	3	3	1	5058450	78.66	34.45
A4	Standard	3	3	1	5059460	78.87	33.97
A4	Standard	3	3	1	5060470	79.09	33.54
A4	Standard	3	3	1	5061480	79.3	33.08
A4	Standard	3	3	1	5062490	79.47	32.52
A4	Standard	3	3	1	5063470	79.71	31.94
A4	Standard	3	3	1	5064490	79.94	31.48
A4	Standard	3	3	1	5065490	80.11	30.99
A4	Standard	3	3	1	5066480	80.29	30.46
A4	Standard	3	3	1	5067480	80.52	29.98
A4	Standard	3	3	1	5068480	80.75	29.43
A4	Standard	3	3	1	5069490	80.96	28.90
A4	Standard	3	3	1	5070500	81.16	28.59
A4	Standard	3	3	1	5071490	81.37	28.03
A4	Standard	3	3	1	5072490	81.58	27.49
A4	Standard	3	3	1	5073490	81.79	26.81
A4	Standard	3	3	1	5074480	81.98	26.07
A4	Standard	3	3	1	5075460	82.19	25.26
A4	Standard	3	3	1	5076460	82.41	24.25
A4	Standard	3	3	1	5077450	82.6	23.01
A4	Standard	3	3	1	5078460	82.81	21.41
A4	Standard	3	3	1	5079440	83	19.40
A4	Standard	3	3	1	5080430	83.22	16.74
A4	Standard	3	3	1	5081450	83.46	13.39
A4	Standard	3	3	1	5082460	83.68	9.94
A4	Standard	3	3	1	5083450	83.84	6.82
A4	Standard	3	3	1	5084460	84.06	4.35
A4	Standard	3	3	1	5085450	84.27	2.78
A4	Standard	3	3	1	5086440	84.5	2.05
A4	Standard	3	3	1	5087440	84.68	1.78
A4	Standard	3	3	1	5088430	84.87	1.66
A4	Standard	3	3	1	5089430	85.09	1.60
A4	Standard	3	3	1	5090410	85.31	1.58
A4	Standard	3	3	1	5091410	85.51	1.54
A4	Standard	3	3	1	5092400	85.69	1.53
A4	Standard	3	3	1	5093390	85.91	1.53
A4	Standard	3	3	1	5094370	86.11	1.52
A4	Standard	3	3	1	5095350	86.35	1.49
A4	Standard	3	3	1	5096340	86.54	1.49
A4	Standard	3	3	1	5097340	86.72	1.48
A4	Standard	3	3	1	5098340	86.96	1.47
A4	Standard	3	3	1	5099350	87.17	1.46
A4	Standard	3	3	1	5100340	87.35	1.46
A4	Standard	3	3	1	5101360	87.56	1.45
A4	Standard	3	3	1	5102360	87.78	1.43
A4	Standard	3	3	1	5103350	87.99	1.42
A4	Standard	3	3	1	5104350	88.2	1.43
A4	Standard	3	3	1	5105360	88.39	1.42
A4	Standard	3	3	1	5106350	88.57	1.41
A4	Standard	3	3	1	5107350	88.82	1.39
A4	Standard	3	3	1	5108350	89.04	1.39
A4	Standard	3	3	1	5109360	89.22	1.39
A4	Standard	3	3	1	5110360	89.43	1.38
A4	Standard	3	3	1	5111370	89.62	1.39
A4	Standard	3	3	1	5112360	89.87	1.38
A4	Standard	3	3	1	5113360	90.05	1.36
A4	Standard	3	3	1	5114350	90.27	1.36
A4	Standard	3	3	1	5115330	90.45	1.36
A4	Standard	3	3	1	5116330	90.67	1.35
A4	Standard	3	3	1	5117330	90.89	1.34
A4	Standard	3	3	1	5118350	91.1	1.34
A4	Standard	3	3	1	5119350	91.3	1.33
A4	Standard	3	3	1	5120340	91.48	1.34
A4	Standard	3	3	1	5121340	91.72	1.33
A4	Standard	3	3	1	5122330	91.92	1.33
A4	Standard	3	3	1	5123340	92.14	1.31
A4	Standard	3	3	1	5124320	92.35	1.30
A4	Standard	3	3	1	5125310	92.55	1.30
A4	Standard	3	3	1	5126290	92.73	1.29
A4	Standard	3	3	1	5127270	92.99	1.29
A4	Standard	3	3	1	5128270	93.16	1.29
A4	Standard	3	3	1	5129250	93.34	1.28
A4	Standard	3	3	1	5130260	93.57	1.28
A4	Standard	3	3	1	5131270	93.8	1.27
A4	Standard	3	3	1	5132280	93.98	1.27
A4	Standard	3	3	1	5133290	94.21	1.27
A4	Standard	3	3	1	5134280	94.37	1.28
A4	Standard	3	3	1	5135270	94.6	1.27
A4	Standard	3	3	1	5136260	94.83	1.25
A4	Standard	3	3	1	5137260	95.02	1.25
A4	Standard	3	3	1	5138270	95.22	1.25
A4	Standard	3	3	1	5139280	95.42	1.24
A4	Standard	3	3	1	5140270	95.65	1.25
A4	Standard	3	3	1	5141260	95.84	1.24
A4	Standard	3	3	1	5142250	96.07	1.24
A4	Standard	3	3	1	5143250	96.27	1.23
A4	Standard	3	3	1	5144250	96.47	1.21
A4	Standard	3	3	1	5145260	96.67	1.22
A5	Standard	2	3	1	414240	71.87	1.64
A5	Standard	2	3	2	516120	71.9	1.68
A5	Standard	2	3	3	618020	71.9	1.69
A5	Standard	2	3	4	719930	71.89	1.72
A5	Standard	2	3	5	821830	71.89	1.72
A5	Standard	2	3	6	923720	71.89	1.72
A5	Standard	2	3	7	1025620	71.92	1.74
A5	Standard	2	3	8	1127520	71.92	1.74
A5	Standard	2	3	9	1229420	71.88	1.75
A5	Standard	2	3	10	1331320	71.91	1.76
A5	Standard	2	3	11	1433220	71.91	1.77
A5	Standard	2	3	12	1535120	71.88	1.77
A5	Standard	2	3	13	1637030	71.91	1.78
A5	Standard	2	3	14	1739040	71.91	1.80
A5	Standard	2	3	15	1840940	71.91	1.79
A5	Standard	2	3	16	1942920	71.9	1.82
A5	Standard	2	3	17	2044830	71.9	1.82
A5	Standard	2	3	18	2146730	71.9	1.83
A5	Standard	2	3	19	2248630	71.9	1.85
A5	Standard	2	3	20	2350530	71.9	1.89
A5	Standard	2	3	21	2452430	71.9	1.93
A5	Standard	2	3	22	2554330	71.9	2.03
A5	Standard	2	3	23	2656230	71.9	2.20
A5	Standard	2	3	24	2758140	71.9	2.52
A5	Standard	2	3	25	2860030	71.9	3.13
A5	Standard	2	3	26	2961930	71.9	4.31
A5	Standard	2	3	27	3063830	71.89	6.36
A5	Standard	2	3	28	3165730	71.89	9.66
A5	Standard	2	3	29	3267630	71.89	14.13
A5	Standard	2	3	30	3369530	71.89	18.67
A5	Standard	2	3	31	3471420	71.89	22.60
A5	Standard	2	3	32	3573330	71.92	26.08
A5	Standard	2	3	33	3675230	71.89	29.40
A5	Standard	2	3	34	3777130	71.89	32.35
A5	Standard	2	3	35	3879030	71.89	35.04
A5	Standard	2	3	36	3980930	71.92	37.49
A5	Standard	2	3	37	4082830	71.89	39.70
A5	Standard	2	3	38	4184730	71.92	41.64
A5	Standard	2	3	39	4286630	71.92	43.47
A5	Standard	2	3	40	4388530	71.92	45.07
A5	Standard	2	3	41	4490440	71.89	46.52
A5	Standard	2	3	42	4592340	71.92	47.99
A5	Standard	2	3	43	4694230	71.88	49.19
A5	Standard	2	3	44	4796140	71.88	50.32
A5	Standard	2	3	45	4898040	71.91	51.44
A5	Standard	3	3	1	4991610	64.93	69.45
A5	Standard	3	3	1	4992600	64.71	69.73
A5	Standard	3	3	1	4993590	64.42	70.09
A5	Standard	3	3	1	4994590	64.71	70.02
A5	Standard	3	3	1	4995580	65.19	69.68
A5	Standard	3	3	1	4996570	65.56	69.13
A5	Standard	3	3	1	4997570	65.78	68.59
A5	Standard	3	3	1	4998580	66.05	68.04
A5	Standard	3	3	1	4999590	66.32	67.57
A5	Standard	3	3	1	5000580	66.56	66.98
A5	Standard	3	3	1	5001580	66.77	66.47
A5	Standard	3	3	1	5002600	67	65.91
A5	Standard	3	3	1	5003610	67.27	65.52
A5	Standard	3	3	1	5004610	67.47	64.97
A5	Standard	3	3	1	5005610	67.65	64.54
A5	Standard	3	3	1	5006610	67.9	63.90
A5	Standard	3	3	1	5007610	68.13	63.43
A5	Standard	3	3	1	5008620	68.31	62.93
A5	Standard	3	3	1	5009620	68.51	62.52
A5	Standard	3	3	1	5010620	68.71	62.13
A5	Standard	3	3	1	5011630	68.95	61.49
A5	Standard	3	3	1	5012630	69.17	61.27
A5	Standard	3	3	1	5013620	69.36	60.77
A5	Standard	3	3	1	5014610	69.57	60.26
A5	Standard	3	3	1	5015620	69.81	59.87
A5	Standard	3	3	1	5016620	70	59.41
A5	Standard	3	3	1	5017630	70.21	58.95
A5	Standard	3	3	1	5018610	70.39	58.49
A5	Standard	3	3	1	5019610	70.61	58.04
A5	Standard	3	3	1	5020610	70.82	57.63
A5	Standard	3	3	1	5021600	71.03	57.13
A5	Standard	3	3	1	5022600	71.19	56.80
A5	Standard	3	3	1	5023610	71.43	56.25
A5	Standard	3	3	1	5024610	71.66	55.82
A5	Standard	3	3	1	5025620	71.87	55.31
A5	Standard	3	3	1	5026610	72.08	54.93
A5	Standard	3	3	1	5027620	72.26	54.48
A5	Standard	3	3	1	5028600	72.46	54.08
A5	Standard	3	3	1	5029600	72.69	53.55
A5	Standard	3	3	1	5030590	72.86	53.11
A5	Standard	3	3	1	5031590	73.07	52.65
A5	Standard	3	3	1	5032590	73.27	52.30
A5	Standard	3	3	1	5033600	73.49	51.79
A5	Standard	3	3	1	5034590	73.73	51.49
A5	Standard	3	3	1	5035590	73.9	51.06
A5	Standard	3	3	1	5036610	74.13	50.56
A5	Standard	3	3	1	5037610	74.37	50.11
A5	Standard	3	3	1	5038600	74.54	49.61
A5	Standard	3	3	1	5039590	74.74	49.15
A5	Standard	3	3	1	5040580	74.95	48.73
A5	Standard	3	3	1	5041580	75.16	48.28
A5	Standard	3	3	1	5042570	75.38	47.87
A5	Standard	3	3	1	5043570	75.58	47.54
A5	Standard	3	3	1	5044560	75.77	47.00
A5	Standard	3	3	1	5045550	75.98	46.63
A5	Standard	3	3	1	5046560	76.19	46.07
A5	Standard	3	3	1	5047540	76.4	45.67
A5	Standard	3	3	1	5048540	76.59	45.21
A5	Standard	3	3	1	5049530	76.8	44.79
A5	Standard	3	3	1	5050520	77.04	44.35
A5	Standard	3	3	1	5051500	77.23	43.85
A5	Standard	3	3	1	5052500	77.41	43.44
A5	Standard	3	3	1	5053490	77.62	43.06
A5	Standard	3	3	1	5054480	77.84	42.54
A5	Standard	3	3	1	5055470	78.05	41.99
A5	Standard	3	3	1	5056460	78.26	41.53
A5	Standard	3	3	1	5057460	78.45	41.13
A5	Standard	3	3	1	5058450	78.66	40.53
A5	Standard	3	3	1	5059460	78.87	40.10
A5	Standard	3	3	1	5060470	79.09	39.53
A5	Standard	3	3	1	5061480	79.3	39.02
A5	Standard	3	3	1	5062490	79.47	38.51
A5	Standard	3	3	1	5063470	79.71	38.22
A5	Standard	3	3	1	5064490	79.94	37.65
A5	Standard	3	3	1	5065490	80.11	37.09
A5	Standard	3	3	1	5066480	80.29	36.44
A5	Standard	3	3	1	5067480	80.52	35.76
A5	Standard	3	3	1	5068480	80.75	35.13
A5	Standard	3	3	1	5069490	80.96	34.48
A5	Standard	3	3	1	5070500	81.16	33.88
A5	Standard	3	3	1	5071490	81.37	33.16
A5	Standard	3	3	1	5072490	81.58	32.47
A5	Standard	3	3	1	5073490	81.79	31.70
A5	Standard	3	3	1	5074480	81.98	30.97
A5	Standard	3	3	1	5075460	82.19	30.12
A5	Standard	3	3	1	5076460	82.41	29.15
A5	Standard	3	3	1	5077450	82.6	27.97
A5	Standard	3	3	1	5078460	82.81	26.57
A5	Standard	3	3	1	5079440	83	24.65
A5	Standard	3	3	1	5080430	83.22	22.25
A5	Standard	3	3	1	5081450	83.46	19.07
A5	Standard	3	3	1	5082460	83.68	15.48
A5	Standard	3	3	1	5083450	83.84	11.72
A5	Standard	3	3	1	5084460	84.06	8.19
A5	Standard	3	3	1	5085450	84.27	5.27
A5	Standard	3	3	1	5086440	84.5	3.31
A5	Standard	3	3	1	5087440	84.68	2.22
A5	Standard	3	3	1	5088430	84.87	1.76
A5	Standard	3	3	1	5089430	85.09	1.57
A5	Standard	3	3	1	5090410	85.31	1.50
A5	Standard	3	3	1	5091410	85.51	1.44
A5	Standard	3	3	1	5092400	85.69	1.42
A5	Standard	3	3	1	5093390	85.91	1.40
A5	Standard	3	3	1	5094370	86.11	1.38
A5	Standard	3	3	1	5095350	86.35	1.38
A5	Standard	3	3	1	5096340	86.54	1.37
A5	Standard	3	3	1	5097340	86.72	1.34
A5	Standard	3	3	1	5098340	86.96	1.34
A5	Standard	3	3	1	5099350	87.17	1.34
A5	Standard	3	3	1	5100340	87.35	1.32
A5	Standard	3	3	1	5101360	87.56	1.33
A5	Standard	3	3	1	5102360	87.78	1.30
A5	Standard	3	3	1	5103350	87.99	1.32
A5	Standard	3	3	1	5104350	88.2	1.27
A5	Standard	3	3	1	5105360	88.39	1.29
A5	Standard	3	3	1	5106350	88.57	1.29
A5	Standard	3	3	1	5107350	88.82	1.27
A5	Standard	3	3	1	5108350	89.04	1.27
A5	Standard	3	3	1	5109360	89.22	1.26
A5	Standard	3	3	1	5110360	89.43	1.24
A5	Standard	3	3	1	5111370	89.62	1.26
A5	Standard	3	3	1	5112360	89.87	1.25
A5	Standard	3	3	1	5113360	90.05	1.25
A5	Standard	3	3	1	5114350	90.27	1.24
A5	Standard	3	3	1	5115330	90.45	1.23
A5	Standard	3	3	1	5116330	90.67	1.23
A5	Standard	3	3	1	5117330	90.89	1.21
A5	Standard	3	3	1	5118350	91.1	1.22
A5	Standard	3	3	1	5119350	91.3	1.20
A5	Standard	3	3	1	5120340	91.48	1.20
A5	Standard	3	3	1	5121340	91.72	1.19
A5	Standard	3	3	1	5122330	91.92	1.20
A5	Standard	3	3	1	5123340	92.14	1.18
A5	Standard	3	3	1	5124320	92.35	1.18
A5	Standard	3	3	1	5125310	92.55	1.20
A5	Standard	3	3	1	5126290	92.73	1.17
A5	Standard	3	3	1	5127270	92.99	1.17
A5	Standard	3	3	1	5128270	93.16	1.17
A5	Standard	3	3	1	5129250	93.34	1.17
A5	Standard	3	3	1	5130260	93.57	1.17
A5	Standard	3	3	1	5131270	93.8	1.15
A5	Standard	3	3	1	5132280	93.98	1.15
A5	Standard	3	3	1	5133290	94.21	1.15
A5	Standard	3	3	1	5134280	94.37	1.14
A5	Standard	3	3	1	5135270	94.6	1.14
A5	Standard	3	3	1	5136260	94.83	1.14
A5	Standard	3	3	1	5137260	95.02	1.13
A5	Standard	3	3	1	5138270	95.22	1.12
A5	Standard	3	3	1	5139280	95.42	1.12
A5	Standard	3	3	1	5140270	95.65	1.12
A5	Standard	3	3	1	5141260	95.84	1.11
A5	Standard	3	3	1	5142250	96.07	1.12
A5	Standard	3	3	1	5143250	96.27	1.10
A5	Standard	3	3	1	5144250	96.47	1.10
A5	Standard	3	3	1	5145260	96.67	1.11
A6	Standard	2	3	1	414240	71.87	1.51
A6	Standard	2	3	2	516120	71.9	1.55
A6	Standard	2	3	3	618020	71.9	1.57
A6	Standard	2	3	4	719930	71.89	1.59
A6	Standard	2	3	5	821830	71.89	1.58
A6	Standard	2	3	6	923720	71.89	1.59
A6	Standard	2	3	7	1025620	71.92	1.60
A6	Standard	2	3	8	1127520	71.92	1.62
A6	Standard	2	3	9	1229420	71.88	1.62
A6	Standard	2	3	10	1331320	71.91	1.63
A6	Standard	2	3	11	1433220	71.91	1.63
A6	Standard	2	3	12	1535120	71.88	1.62
A6	Standard	2	3	13	1637030	71.91	1.65
A6	Standard	2	3	14	1739040	71.91	1.65
A6	Standard	2	3	15	1840940	71.91	1.64
A6	Standard	2	3	16	1942920	71.9	1.68
A6	Standard	2	3	17	2044830	71.9	1.66
A6	Standard	2	3	18	2146730	71.9	1.68
A6	Standard	2	3	19	2248630	71.9	1.69
A6	Standard	2	3	20	2350530	71.9	1.71
A6	Standard	2	3	21	2452430	71.9	1.76
A6	Standard	2	3	22	2554330	71.9	1.83
A6	Standard	2	3	23	2656230	71.9	1.96
A6	Standard	2	3	24	2758140	71.9	2.22
A6	Standard	2	3	25	2860030	71.9	2.69
A6	Standard	2	3	26	2961930	71.9	3.61
A6	Standard	2	3	27	3063830	71.89	5.23
A6	Standard	2	3	28	3165730	71.89	7.94
A6	Standard	2	3	29	3267630	71.89	11.60
A6	Standard	2	3	30	3369530	71.89	15.48
A6	Standard	2	3	31	3471420	71.89	18.79
A6	Standard	2	3	32	3573330	71.92	21.80
A6	Standard	2	3	33	3675230	71.89	24.58
A6	Standard	2	3	34	3777130	71.89	27.08
A6	Standard	2	3	35	3879030	71.89	29.35
A6	Standard	2	3	36	3980930	71.92	31.38
A6	Standard	2	3	37	4082830	71.89	33.20
A6	Standard	2	3	38	4184730	71.92	34.85
A6	Standard	2	3	39	4286630	71.92	36.33
A6	Standard	2	3	40	4388530	71.92	37.70
A6	Standard	2	3	41	4490440	71.89	38.87
A6	Standard	2	3	42	4592340	71.92	40.14
A6	Standard	2	3	43	4694230	71.88	41.12
A6	Standard	2	3	44	4796140	71.88	42.06
A6	Standard	2	3	45	4898040	71.91	42.94
A6	Standard	3	3	1	4991610	64.93	58.17
A6	Standard	3	3	1	4992600	64.71	58.38
A6	Standard	3	3	1	4993590	64.42	58.67
A6	Standard	3	3	1	4994590	64.71	58.59
A6	Standard	3	3	1	4995580	65.19	58.26
A6	Standard	3	3	1	4996570	65.56	57.85
A6	Standard	3	3	1	4997570	65.78	57.33
A6	Standard	3	3	1	4998580	66.05	56.84
A6	Standard	3	3	1	4999590	66.32	56.39
A6	Standard	3	3	1	5000580	66.56	55.97
A6	Standard	3	3	1	5001580	66.77	55.54
A6	Standard	3	3	1	5002600	67	55.11
A6	Standard	3	3	1	5003610	67.27	54.63
A6	Standard	3	3	1	5004610	67.47	54.19
A6	Standard	3	3	1	5005610	67.65	53.80
A6	Standard	3	3	1	5006610	67.9	53.27
A6	Standard	3	3	1	5007610	68.13	53.00
A6	Standard	3	3	1	5008620	68.31	52.51
A6	Standard	3	3	1	5009620	68.51	52.13
A6	Standard	3	3	1	5010620	68.71	51.76
A6	Standard	3	3	1	5011630	68.95	51.34
A6	Standard	3	3	1	5012630	69.17	50.99
A6	Standard	3	3	1	5013620	69.36	50.63
A6	Standard	3	3	1	5014610	69.57	50.19
A6	Standard	3	3	1	5015620	69.81	49.73
A6	Standard	3	3	1	5016620	70	49.43
A6	Standard	3	3	1	5017630	70.21	48.99
A6	Standard	3	3	1	5018610	70.39	48.66
A6	Standard	3	3	1	5019610	70.61	48.27
A6	Standard	3	3	1	5020610	70.82	47.90
A6	Standard	3	3	1	5021600	71.03	47.48
A6	Standard	3	3	1	5022600	71.19	47.14
A6	Standard	3	3	1	5023610	71.43	46.79
A6	Standard	3	3	1	5024610	71.66	46.32
A6	Standard	3	3	1	5025620	71.87	45.95
A6	Standard	3	3	1	5026610	72.08	45.62
A6	Standard	3	3	1	5027620	72.26	45.24
A6	Standard	3	3	1	5028600	72.46	44.89
A6	Standard	3	3	1	5029600	72.69	44.41
A6	Standard	3	3	1	5030590	72.86	44.10
A6	Standard	3	3	1	5031590	73.07	43.70
A6	Standard	3	3	1	5032590	73.27	43.37
A6	Standard	3	3	1	5033600	73.49	43.02
A6	Standard	3	3	1	5034590	73.73	42.66
A6	Standard	3	3	1	5035590	73.9	42.41
A6	Standard	3	3	1	5036610	74.13	42.03
A6	Standard	3	3	1	5037610	74.37	41.63
A6	Standard	3	3	1	5038600	74.54	41.33
A6	Standard	3	3	1	5039590	74.74	40.94
A6	Standard	3	3	1	5040580	74.95	40.53
A6	Standard	3	3	1	5041580	75.16	40.23
A6	Standard	3	3	1	5042570	75.38	39.81
A6	Standard	3	3	1	5043570	75.58	39.38
A6	Standard	3	3	1	5044560	75.77	39.02
A6	Standard	3	3	1	5045550	75.98	38.72
A6	Standard	3	3	1	5046560	76.19	38.31
A6	Standard	3	3	1	5047540	76.4	37.90
A6	Standard	3	3	1	5048540	76.59	37.51
A6	Standard	3	3	1	5049530	76.8	37.21
A6	Standard	3	3	1	5050520	77.04	36.76
A6	Standard	3	3	1	5051500	77.23	36.36
A6	Standard	3	3	1	5052500	77.41	35.97
A6	Standard	3	3	1	5053490	77.62	35.61
A6	Standard	3	3	1	5054480	77.84	35.17
A6	Standard	3	3	1	5055470	78.05	34.77
A6	Standard	3	3	1	5056460	78.26	34.36
A6	Standard	3	3	1	5057460	78.45	33.97
A6	Standard	3	3	1	5058450	78.66	33.58
A6	Standard	3	3	1	5059460	78.87	33.06
